cart_id,customer_id,product_id,cart_date,items_in_cart,cart_value,session_minutes,abandoned,traffic_source
11102,106,380,2024-06-26,1,116.08,14,0,Email
11103,258,399,2024-09-11,2,1121.19,58,0,Ads
11104,374,311,2024-01-02,5,1184.88,29,1,Email
11105,795,34,2024-07-21,5,367.96,48,0,Direct
11106,87,380,2024-10-27,5,169.0,49,1,Ads
11107,280,246,2024-12-10,1,323.66,24,0,Email
11108,566,38,2024-10-17,3,1165.86,42,0,Ads
11109,436,203,2024-05-08,5,267.96,45,1,Direct
11110,781,50,2024-09-10,4,1197.31,49,0,Social
11111,552,135,2024-02-02,3,340.77,17,0,Email
11112,903,342,2024-01-06,2,20.46,13,0,Email
11113,880,194,2024-01-12,1,757.25,40,0,Ads
11114,954,96,2024-09-25,2,555.8,20,0,Email
11115,65,338,2024-06-13,1,556.3,22,1,Social
11116,42,188,2024-08-13,3,542.45,30,0,Ads
11117,527,196,2024-05-27,2,1104.49,41,1,Ads
11118,545,329,2024-01-18,4,499.59,23,0,Direct
11119,600,25,2024-12-12,1,1167.72,12,0,Social
11120,852,152,2024-02-25,1,1034.13,12,1,Social
11121,163,369,2024-11-29,3,1134.79,2,1,Ads
11122,422,304,2024-03-06,3,371.8,56,1,Email
11123,853,382,2024-05-04,4,19.86,59,1,Email
11124,610,140,2024-10-21,4,876.48,55,0,Email
11125,358,118,2024-03-21,2,318.37,45,1,Direct
11126,446,323,2024-04-28,3,703.97,22,1,Email
11127,23,86,2024-02-02,2,924.27,58,0,Ads
11128,349,348,2024-08-12,2,1045.11,53,1,Direct
11129,129,192,2024-09-27,1,807.74,39,0,Ads
11130,509,28,2024-01-22,2,919.56,32,0,Social
11131,552,134,2024-09-15,2,65.43,5,0,Social
11132,578,322,2024-12-16,2,843.67,44,1,Email
11133,668,106,2024-03-08,3,670.07,15,0,Social
11134,646,259,2024-03-31,1,819.11,33,1,Ads
11135,191,48,2024-10-14,1,402.26,50,0,Email
11136,120,341,2024-01-09,3,603.16,27,0,Direct
11137,610,41,2024-03-10,4,577.67,39,1,Ads
11138,758,196,2024-12-10,2,140.77,59,1,Ads
11139,672,11,2024-03-13,5,957.16,37,0,Social
11140,548,167,2024-01-12,3,717.39,41,0,Social
11141,404,154,2024-07-02,2,142.91,12,1,Direct
11142,416,280,2024-09-21,4,772.42,10,0,Social
11143,955,215,2024-09-29,3,236.72,49,1,Ads
11144,688,13,2024-10-01,4,640.51,23,1,Social
11145,958,293,2024-03-18,1,286.1,41,1,Direct
11146,372,48,2024-08-19,1,376.0,1,0,Ads
11147,954,71,2024-09-14,1,890.35,58,0,Email
11148,953,128,2024-02-07,5,512.18,37,1,Social
11149,748,386,2024-11-16,4,357.64,42,1,Direct
11150,479,275,2024-07-08,4,716.88,59,1,Social
11151,591,151,2024-12-01,5,135.84,6,0,Direct
11152,444,176,2024-12-18,3,126.69,37,1,Social
11153,875,248,2024-12-19,1,1126.93,15,0,Email
11154,549,137,2024-05-29,5,377.46,49,1,Ads
11155,638,221,2024-07-30,4,853.56,55,0,Ads
11156,379,2,2024-04-19,1,34.3,8,0,Direct
11157,50,62,2024-06-06,2,472.4,36,0,Social
11158,611,379,2024-04-30,2,1021.97,27,0,Direct
11159,142,85,2024-12-11,5,1165.05,19,0,Social
11160,787,285,2024-07-22,1,865.56,50,0,Social
11161,755,375,2024-06-28,5,159.15,3,0,Social
11162,545,265,2024-07-10,3,468.03,29,1,Direct
11163,562,138,2024-11-09,4,343.78,41,1,Email
11164,167,101,2024-02-09,1,412.89,16,1,Email
11165,363,299,2024-10-02,4,757.15,50,1,Email
11166,143,141,2024-09-01,3,61.87,60,1,Email
11167,466,257,2024-03-05,1,539.74,38,0,Ads
11168,99,274,2024-03-29,3,399.08,2,1,Direct
11169,533,166,2024-11-30,4,944.48,42,0,Social
11170,754,373,2024-08-21,1,604.99,7,0,Direct
11171,35,238,2024-03-24,1,424.25,30,0,Direct
11172,98,152,2024-08-01,1,50.45,60,1,Direct
11173,738,360,2024-10-21,5,151.38,35,0,Direct
11174,910,285,2024-05-24,3,202.65,5,0,Email
11175,456,115,2024-07-01,5,47.27,21,0,Direct
11176,925,35,2024-12-12,3,79.13,50,0,Social
11177,313,10,2024-06-18,5,593.55,50,1,Email
11178,378,243,2024-07-28,3,239.68,45,1,Email
11179,565,58,2024-01-16,5,850.47,32,0,Email
11180,699,101,2024-11-09,5,841.79,3,1,Ads
11181,274,308,2024-11-05,2,772.04,44,0,Social
11182,30,55,2024-05-10,5,943.09,31,1,Ads
11183,901,102,2024-07-03,3,156.71,50,0,Social
11184,298,291,2024-03-08,3,410.2,54,1,Direct
11185,199,145,2024-11-08,2,372.98,2,0,Ads
11186,741,212,2024-05-23,2,233.82,59,1,Direct
11187,982,298,2024-06-16,5,844.46,59,1,Email
11188,59,17,2024-12-30,2,922.72,46,0,Email
11189,336,223,2024-02-16,5,949.7,42,1,Ads
11190,15,364,2024-12-16,4,216.5,13,1,Ads
11191,118,216,2024-03-21,3,1106.98,39,1,Email
11192,962,35,2024-05-25,4,309.78,54,0,Email
11193,608,396,2024-09-29,1,249.55,16,1,Ads
11194,918,209,2024-08-19,1,245.43,15,0,Email
11195,504,343,2024-03-24,2,1148.9,42,0,Ads
11196,888,82,2024-07-06,5,900.1,20,0,Direct
11197,983,235,2024-03-06,2,57.47,49,0,Email
11198,419,84,2024-11-05,2,1006.71,54,1,Social
11199,573,64,2024-03-29,4,161.27,48,0,Email
11200,347,274,2024-08-29,5,315.14,16,0,Ads
11201,478,380,2024-12-11,5,1036.29,44,0,Social
11202,432,35,2024-09-09,2,190.46,28,0,Email
11203,813,394,2024-04-11,5,553.93,24,0,Direct
11204,629,311,2024-01-31,4,529.08,3,0,Social
11205,773,164,2024-03-31,3,1046.94,46,0,Email
11206,764,32,2024-06-02,3,891.22,27,1,Direct
11207,630,262,2024-01-02,1,447.53,47,0,Direct
11208,15,168,2024-06-08,4,866.98,34,0,Ads
11209,247,377,2024-08-15,3,509.4,21,0,Ads
11210,688,200,2024-01-27,3,680.52,56,1,Email
11211,125,166,2024-01-05,1,768.48,16,0,Social
11212,868,114,2024-04-25,2,567.64,53,1,Direct
11213,803,164,2024-02-06,4,438.08,23,1,Direct
11214,302,374,2024-11-06,1,614.88,9,0,Direct
11215,592,394,2024-08-06,4,128.32,54,0,Email
11216,43,60,2024-07-19,5,1120.78,43,0,Direct
11217,899,345,2024-12-12,3,453.23,39,0,Email
11218,502,81,2024-06-17,1,146.59,40,1,Direct
11219,49,234,2024-02-13,5,539.0,18,0,Direct
11220,644,188,2024-06-18,3,1187.63,20,0,Email
11221,901,259,2024-10-16,2,785.66,2,1,Direct
11222,811,75,2024-04-03,5,1057.49,29,1,Direct
11223,142,81,2024-02-10,2,752.01,37,0,Direct
11224,351,96,2024-06-13,1,508.87,34,1,Social
11225,850,93,2024-10-05,2,1030.28,26,0,Ads
11226,252,198,2024-09-22,2,456.59,37,1,Direct
11227,323,172,2024-10-25,1,578.86,34,1,Direct
11228,140,90,2024-03-21,4,1103.93,43,1,Direct
11229,178,274,2024-08-09,5,540.23,57,0,Email
11230,475,385,2024-03-15,3,787.48,15,0,Email
11231,636,389,2024-05-26,2,731.01,10,1,Email
11232,278,351,2024-10-31,2,250.59,57,0,Email
11233,664,276,2024-05-17,5,725.82,6,1,Direct
11234,750,339,2024-08-30,1,925.76,10,0,Social
11235,373,124,2024-02-15,2,90.02,41,1,Email
11236,243,21,2024-10-07,3,913.33,47,0,Social
11237,241,142,2024-09-22,4,314.2,4,0,Direct
11238,974,180,2024-08-15,4,245.8,22,1,Ads
11239,642,167,2024-05-08,3,804.18,44,1,Ads
11240,449,65,2024-09-14,5,372.64,14,0,Direct
11241,791,297,2024-12-22,5,1092.25,18,0,Ads
11242,356,281,2024-02-24,1,451.78,48,0,Email
11243,283,228,2024-06-29,4,1003.29,54,0,Social
11244,671,316,2024-03-06,1,784.29,13,1,Email
11245,622,104,2024-07-13,4,1115.0,5,1,Email
11246,527,139,2024-11-08,5,1044.88,23,1,Email
11247,469,19,2024-08-17,4,693.84,60,1,Direct
11248,916,208,2024-01-22,3,418.93,40,1,Direct
11249,746,61,2024-04-18,1,472.93,16,0,Ads
11250,101,161,2024-08-20,5,1100.05,8,0,Ads
11251,709,84,2024-08-26,3,468.72,29,0,Ads
11252,365,68,2024-10-22,2,466.86,21,0,Direct
11253,763,270,2024-02-03,5,514.53,53,1,Direct
11254,622,38,2024-08-06,5,720.79,60,1,Social
11255,444,368,2024-09-21,4,366.87,18,1,Email
11256,331,116,2024-05-14,1,1064.83,6,0,Social
11257,218,29,2024-10-28,4,214.05,30,1,Ads
11258,54,357,2024-11-13,1,631.76,23,0,Ads
11259,383,37,2024-08-04,4,861.16,14,0,Direct
11260,570,6,2024-08-17,5,1150.05,30,1,Email
11261,765,324,2024-08-18,2,901.35,15,1,Social
11262,502,368,2024-09-29,3,767.7,7,1,Ads
11263,202,352,2024-11-15,5,963.21,9,0,Ads
11264,666,120,2024-12-11,2,121.98,40,0,Email
11265,167,268,2024-08-04,5,604.85,31,0,Ads
11266,166,255,2024-04-22,2,451.8,31,1,Direct
11267,867,8,2024-12-06,5,635.08,25,1,Ads
11268,891,152,2024-09-24,4,1135.62,41,1,Ads
11269,818,40,2024-07-04,1,397.13,43,1,Social
11270,256,173,2024-06-05,2,759.69,49,0,Social
11271,869,344,2024-10-27,2,1009.97,38,0,Social
11272,443,369,2024-07-06,2,773.25,35,1,Direct
11273,415,16,2024-07-03,3,537.12,34,1,Email
11274,609,70,2024-12-11,4,53.22,19,1,Direct
11275,677,317,2024-09-01,2,482.25,20,0,Direct
11276,521,127,2024-12-05,2,776.5,45,1,Ads
11277,338,308,2024-10-21,4,1170.55,24,1,Direct
11278,586,182,2024-10-21,3,350.22,35,1,Social
11279,18,396,2024-05-25,4,1039.21,31,1,Ads
11280,934,169,2024-05-24,4,303.01,9,0,Email
11281,151,245,2024-03-19,2,1121.13,6,1,Social
11282,290,338,2024-03-11,2,786.49,36,0,Social
11283,74,14,2024-12-06,2,550.24,40,0,Email
11284,402,252,2024-07-23,1,335.76,16,1,Direct
11285,570,251,2024-09-14,4,1166.92,53,1,Ads
11286,46,7,2024-03-21,4,132.61,50,1,Social
11287,775,16,2024-08-09,5,168.03,44,0,Ads
11288,186,324,2024-08-28,1,795.74,31,0,Email
11289,900,275,2024-04-25,1,585.82,37,0,Ads
11290,246,69,2024-10-14,5,233.35,11,0,Ads
11291,560,245,2024-06-12,1,866.39,48,0,Direct
11292,376,334,2024-09-08,5,926.49,42,0,Social
11293,887,140,2024-03-23,2,220.33,46,1,Direct
11294,205,182,2024-10-12,3,638.8,1,0,Email
11295,617,282,2024-05-18,4,1188.74,24,1,Social
11296,35,35,2024-09-30,2,1133.67,36,1,Direct
11297,448,199,2024-06-11,1,1055.87,60,0,Social
11298,194,223,2024-01-30,3,58.84,5,1,Direct
11299,178,253,2024-06-26,3,297.34,23,0,Ads
11300,81,17,2024-06-08,5,727.08,7,1,Email
11301,310,2,2024-03-19,3,411.73,30,0,Direct
11302,785,57,2024-07-07,5,504.58,57,0,Email
11303,56,24,2024-09-25,2,132.78,39,0,Email
11304,562,155,2024-03-09,1,601.39,32,0,Email
11305,869,360,2024-04-02,3,925.77,52,0,Social
11306,46,374,2024-12-28,3,515.24,52,0,Email
11307,132,272,2024-10-24,2,1125.3,47,0,Email
11308,943,290,2024-06-14,5,989.22,55,0,Email
11309,332,161,2024-05-24,3,216.8,42,0,Ads
11310,699,168,2024-02-03,4,589.6,5,1,Ads
11311,198,366,2024-01-19,1,628.29,57,1,Direct
11312,259,308,2024-11-30,3,1153.86,33,1,Email
11313,756,384,2024-01-30,1,369.79,47,1,Ads
11314,60,94,2024-11-29,1,158.31,2,1,Social
11315,874,93,2024-05-15,3,529.99,59,1,Social
11316,870,266,2024-09-26,2,921.7,35,0,Ads
11317,416,280,2024-03-15,4,180.82,41,0,Social
11318,921,335,2024-09-20,5,220.2,22,0,Direct
11319,914,309,2024-03-25,3,944.99,51,1,Direct
11320,810,278,2024-06-29,1,830.44,3,0,Direct
11321,329,131,2024-05-01,1,778.38,22,1,Social
11322,145,69,2024-02-13,5,144.41,56,1,Direct
11323,166,366,2024-09-14,4,1054.58,52,0,Social
11324,897,54,2024-11-18,3,666.4,21,1,Social
11325,905,154,2024-08-14,4,850.81,5,0,Social
11326,173,138,2024-08-09,1,770.15,15,1,Social
11327,287,85,2024-06-21,2,1004.52,33,0,Social
11328,425,27,2024-04-11,1,529.0,48,0,Ads
11329,40,156,2024-05-17,5,882.39,18,1,Email
11330,766,236,2024-05-10,3,761.26,48,0,Social
11331,229,85,2024-05-08,1,589.47,11,0,Email
11332,81,347,2024-02-19,2,711.04,24,0,Social
11333,665,108,2024-08-06,4,869.67,7,1,Direct
11334,67,395,2024-06-16,5,230.27,42,1,Email
11335,559,142,2024-08-03,5,56.12,47,1,Social
11336,268,216,2024-09-01,1,139.08,52,1,Ads
11337,853,385,2024-02-11,1,827.18,7,1,Email
11338,287,319,2024-12-10,4,295.4,53,1,Ads
11339,274,260,2024-12-07,5,898.94,60,0,Ads
11340,479,8,2024-04-19,5,360.36,10,0,Direct
11341,222,245,2024-01-31,4,345.45,26,1,Direct
11342,863,348,2024-05-11,3,1184.98,57,0,Social
11343,699,79,2024-05-31,3,1047.92,44,0,Direct
11344,365,32,2024-01-13,4,347.13,20,1,Email
11345,96,357,2024-01-18,5,795.64,39,0,Ads
11346,807,80,2024-04-09,2,443.47,42,1,Direct
11347,806,112,2024-08-10,5,940.28,49,1,Ads
11348,180,320,2024-09-30,4,929.84,44,0,Email
11349,431,14,2024-11-06,4,407.81,35,0,Direct
11350,370,84,2024-04-22,2,477.04,13,1,Email
11351,703,168,2024-11-06,4,963.94,24,1,Social
11352,642,170,2024-04-16,4,808.09,54,0,Direct
11353,997,161,2024-10-22,1,862.07,37,1,Email
11354,757,48,2024-04-03,1,1111.14,57,1,Ads
11355,624,105,2024-10-02,4,854.88,38,0,Social
11356,145,387,2024-09-30,2,661.25,7,0,Ads
11357,638,396,2024-01-05,1,1094.42,20,0,Direct
11358,273,249,2024-05-31,2,549.88,2,1,Email
11359,204,68,2024-12-12,3,952.16,47,1,Social
11360,342,198,2024-06-12,4,213.26,14,1,Social
11361,635,250,2024-10-27,4,745.86,8,0,Ads
11362,294,192,2024-05-25,4,814.85,52,1,Ads
11363,484,201,2024-06-27,4,965.12,56,0,Social
11364,70,282,2024-12-28,3,281.72,35,0,Email
11365,1,225,2024-05-09,4,388.61,59,1,Direct
11366,574,110,2024-07-03,2,332.41,14,1,Social
11367,887,204,2024-11-21,2,827.04,35,0,Social
11368,881,235,2024-06-04,2,726.44,13,0,Direct
11369,73,326,2024-02-15,5,654.25,51,1,Email
11370,839,267,2024-07-23,5,662.79,33,0,Ads
11371,163,110,2024-08-20,4,1194.42,38,1,Ads
11372,993,24,2024-10-18,3,950.35,12,0,Direct
11373,296,302,2024-01-22,5,363.91,26,0,Ads
11374,281,220,2024-04-05,1,706.56,59,0,Social
11375,85,307,2024-01-15,2,586.57,26,0,Social
11376,437,288,2024-06-25,3,1131.9,19,1,Ads
11377,436,261,2024-02-28,2,265.81,19,0,Direct
11378,657,55,2024-11-28,3,452.48,53,1,Email
11379,253,204,2024-11-27,2,1007.91,33,1,Direct
11380,874,227,2024-05-29,1,52.5,52,1,Direct
11381,253,297,2024-05-26,3,171.73,31,1,Direct
11382,138,143,2024-11-11,5,949.4,39,0,Email
11383,970,11,2024-02-22,4,659.35,55,1,Email
11384,682,222,2024-08-09,3,212.24,36,0,Email
11385,310,399,2024-08-07,5,180.36,31,0,Ads
11386,611,145,2024-12-18,5,287.19,45,1,Direct
11387,900,178,2024-02-05,5,768.07,38,1,Social
11388,492,123,2024-08-21,4,962.36,36,1,Social
11389,720,256,2024-04-29,2,1118.25,60,1,Email
11390,51,145,2024-03-13,3,1151.25,51,0,Ads
11391,538,72,2024-02-12,3,408.47,32,1,Email
11392,997,153,2024-10-17,5,491.59,34,0,Direct
11393,602,98,2024-10-19,3,970.29,17,1,Social
11394,798,380,2024-03-08,4,826.97,25,1,Email
11395,524,168,2024-05-16,5,543.16,45,0,Social
11396,288,146,2024-10-11,5,686.53,11,1,Ads
11397,635,338,2024-10-20,4,1192.52,1,1,Ads
11398,266,46,2024-09-28,3,144.56,13,1,Direct
11399,745,386,2024-10-16,1,340.11,6,0,Direct
11400,411,7,2024-11-05,1,678.91,16,1,Direct
11401,47,250,2024-02-15,3,583.86,59,1,Ads
11402,432,369,2024-03-07,2,703.79,43,1,Ads
11403,618,70,2024-11-29,5,42.61,56,1,Social
11404,556,70,2024-01-26,1,925.21,57,0,Email
11405,693,278,2024-03-15,2,192.54,32,1,Social
11406,395,48,2024-09-03,5,339.05,42,1,Ads
11407,41,298,2024-11-15,3,152.67,32,1,Social
11408,149,101,2024-04-09,3,200.69,24,1,Email
11409,359,222,2024-08-21,5,164.28,41,1,Ads
11410,489,249,2024-05-30,3,1143.17,31,0,Email
11411,608,135,2024-11-29,2,504.91,14,1,Ads
11412,313,201,2024-03-25,4,877.7,39,0,Direct
11413,598,30,2024-09-03,4,1014.54,18,0,Direct
11414,101,310,2024-01-07,1,189.56,50,1,Email
11415,70,29,2024-06-14,2,187.61,40,0,Email
11416,839,171,2024-08-09,1,367.67,25,0,Ads
11417,981,354,2024-05-30,5,720.02,18,1,Direct
11418,284,298,2024-03-27,5,84.68,22,1,Ads
11419,520,334,2024-07-21,4,514.39,15,1,Social
11420,430,300,2024-12-13,3,1023.11,20,1,Direct
11421,845,185,2024-12-15,2,536.84,37,1,Direct
11422,612,249,2024-02-01,4,73.1,13,1,Email
11423,9,182,2024-08-04,4,202.84,15,0,Ads
11424,266,284,2024-03-12,3,520.54,27,1,Email
11425,59,268,2024-02-04,2,132.02,42,0,Email
11426,921,383,2024-08-08,1,412.67,57,0,Social
11427,399,270,2024-09-26,1,699.34,2,0,Ads
11428,204,380,2024-05-26,2,718.5,36,0,Social
11429,699,367,2024-02-22,1,565.49,13,0,Social
11430,279,119,2024-05-24,3,1095.83,35,1,Social
11431,148,283,2024-10-19,4,179.47,22,0,Email
11432,42,41,2024-01-30,3,1091.85,32,1,Social
11433,288,18,2024-05-29,3,238.69,42,0,Ads
11434,468,15,2024-02-07,3,1028.79,55,0,Ads
11435,764,213,2024-01-02,4,733.67,48,1,Ads
11436,148,327,2024-02-06,2,480.5,16,0,Ads
11437,93,126,2024-05-19,3,561.71,46,1,Email
11438,248,325,2024-10-01,2,385.82,50,1,Ads
11439,587,286,2024-12-30,1,1132.12,57,0,Direct
11440,827,24,2024-10-29,3,1102.1,1,1,Direct
11441,159,5,2024-02-01,2,707.06,7,1,Direct
11442,794,365,2024-10-25,2,148.58,33,0,Ads
11443,272,384,2024-12-29,4,821.42,51,1,Direct
11444,654,288,2024-01-08,2,439.75,7,0,Social
11445,278,106,2024-09-24,5,915.88,33,1,Ads
11446,941,340,2024-10-17,3,600.88,19,0,Ads
11447,394,152,2024-03-06,3,504.56,44,0,Direct
11448,630,166,2024-07-31,3,687.77,35,1,Email
11449,437,304,2024-03-09,1,244.38,1,1,Social
11450,402,58,2024-01-02,1,622.55,23,0,Email
11451,470,289,2024-06-03,4,390.71,46,0,Ads
11452,107,65,2024-05-04,2,1033.85,17,0,Ads
11453,969,386,2024-04-16,2,677.34,11,1,Email
11454,983,147,2024-01-03,5,561.5,24,1,Ads
11455,927,314,2024-10-18,5,86.93,40,1,Ads
11456,872,377,2024-01-11,4,121.92,36,1,Ads
11457,779,146,2024-08-02,4,961.89,26,1,Direct
11458,353,336,2024-02-17,4,1075.72,45,0,Ads
11459,824,392,2024-10-14,4,1030.09,43,0,Email
11460,88,183,2024-03-31,4,283.72,29,0,Social
11461,192,1,2024-05-27,5,575.24,50,0,Social
11462,993,47,2024-01-02,3,714.42,45,1,Email
11463,503,194,2024-03-25,4,1045.71,50,1,Ads
11464,582,291,2024-01-27,4,708.51,19,1,Ads
11465,904,151,2024-09-03,5,703.27,3,0,Social
11466,574,48,2024-05-14,4,704.64,57,1,Ads
11467,129,155,2024-08-20,4,1043.07,34,1,Direct
11468,1,266,2024-10-23,2,432.89,33,1,Social
11469,99,35,2024-05-08,2,99.57,48,0,Direct
11470,575,156,2024-09-06,4,174.11,1,0,Direct
11471,181,52,2024-06-16,3,434.45,51,0,Email
11472,309,78,2024-01-08,3,513.55,40,1,Direct
11473,985,47,2024-08-31,3,209.33,59,0,Email
11474,738,215,2024-11-02,2,97.85,20,1,Email
11475,717,220,2024-04-25,1,430.87,22,0,Social
11476,924,61,2024-07-20,5,871.06,13,0,Ads
11477,810,202,2024-09-24,2,842.57,10,0,Direct
11478,19,9,2024-10-01,1,54.45,59,1,Social
11479,667,62,2024-12-15,5,491.98,17,0,Direct
11480,354,281,2024-05-10,1,479.66,39,1,Ads
11481,800,101,2024-02-25,2,781.92,28,0,Social
11482,973,327,2024-03-13,5,1080.97,41,0,Social
11483,267,69,2024-10-24,2,400.15,28,1,Direct
11484,791,372,2024-01-18,1,885.43,26,1,Ads
11485,471,82,2024-01-26,5,959.72,3,1,Email
11486,998,222,2024-11-17,2,1023.94,3,0,Direct
11487,201,45,2024-04-29,5,927.63,36,0,Email
11488,812,330,2024-01-07,3,419.78,14,1,Direct
11489,456,390,2024-08-22,3,370.17,23,0,Email
11490,803,314,2024-06-20,1,87.81,9,1,Social
11491,34,258,2024-04-14,2,904.68,6,1,Email
11492,477,154,2024-03-23,1,273.54,12,1,Email
11493,537,52,2024-08-02,5,726.93,46,0,Social
11494,979,102,2024-08-06,4,26.2,56,1,Ads
11495,413,47,2024-05-19,4,768.65,59,1,Ads
11496,516,290,2024-12-06,4,637.72,49,0,Direct
11497,947,68,2024-04-24,5,542.23,59,1,Direct
11498,359,309,2024-05-26,4,1189.58,10,1,Direct
11499,643,63,2024-03-06,3,338.44,57,0,Ads
11500,279,273,2024-06-30,5,335.67,33,1,Direct
11501,964,269,2024-06-07,2,426.74,56,0,Social
11502,679,286,2024-04-22,5,838.53,38,1,Ads
11503,448,234,2024-02-14,4,777.11,31,1,Direct
11504,104,58,2024-07-31,2,356.29,28,0,Ads
11505,556,358,2024-09-06,1,197.19,43,0,Direct
11506,368,28,2024-08-16,5,1079.45,2,1,Ads
11507,334,351,2024-05-21,4,250.32,4,1,Social
11508,147,339,2024-02-12,1,73.48,46,1,Social
11509,747,20,2024-09-28,4,17.1,19,1,Direct
11510,740,269,2024-03-09,5,565.94,40,1,Social
11511,536,40,2024-06-21,3,714.1,1,1,Direct
11512,853,208,2024-09-29,5,399.42,20,1,Social
11513,99,317,2024-09-18,4,242.63,52,1,Direct
11514,340,212,2024-12-28,1,967.2,57,1,Email
11515,809,195,2024-05-05,4,879.98,7,0,Ads
11516,838,375,2024-12-09,4,455.03,13,0,Ads
11517,190,20,2024-04-22,5,1051.85,30,1,Ads
11518,579,41,2024-07-03,2,957.03,25,1,Direct
11519,616,190,2024-12-30,5,767.04,23,0,Social
11520,957,95,2024-10-16,5,1047.94,38,0,Ads
11521,707,317,2024-05-22,4,512.58,34,0,Ads
11522,22,51,2024-06-28,3,401.01,27,1,Email
11523,877,267,2024-06-30,3,818.72,43,0,Direct
11524,624,298,2024-04-30,2,248.61,38,1,Direct
11525,105,66,2024-03-01,3,402.25,42,0,Ads
11526,71,11,2024-09-19,5,1130.05,3,0,Social
11527,331,64,2024-10-13,2,250.66,5,1,Ads
11528,359,394,2024-04-24,2,274.7,2,0,Social
11529,864,368,2024-01-08,2,1021.32,51,1,Email
11530,6,345,2024-02-26,2,557.36,53,1,Email
11531,691,81,2024-12-09,2,919.62,29,1,Social
11532,632,339,2024-09-21,5,270.24,32,0,Email
11533,161,284,2024-05-08,3,229.7,48,0,Email
11534,378,155,2024-07-08,4,791.73,30,1,Social
11535,69,250,2024-09-21,3,589.86,11,0,Ads
11536,95,325,2024-05-25,2,328.09,50,1,Email
11537,775,343,2024-08-25,1,992.91,34,1,Direct
11538,941,155,2024-12-08,2,909.1,33,1,Social
11539,446,256,2024-03-09,1,1086.83,3,1,Ads
11540,602,144,2024-06-14,1,1090.28,24,0,Ads
11541,906,97,2024-08-28,2,977.92,57,1,Email
11542,306,259,2024-11-07,1,852.32,3,0,Social
11543,121,82,2024-07-10,4,1174.64,45,0,Direct
11544,706,131,2024-06-06,5,992.5,13,0,Ads
11545,662,200,2024-11-09,2,90.28,8,0,Social
11546,189,157,2024-09-10,1,916.86,57,1,Social
11547,906,357,2024-08-12,1,807.0,1,0,Direct
11548,962,44,2024-04-26,2,184.62,25,1,Email
11549,562,94,2024-02-03,3,765.9,4,0,Ads
11550,862,232,2024-09-02,1,558.68,52,1,Social
11551,817,55,2024-03-28,4,727.78,26,1,Ads
11552,628,268,2024-07-09,2,505.55,48,0,Social
11553,786,236,2024-02-08,3,661.18,18,0,Ads
11554,812,345,2024-12-28,1,360.76,55,1,Direct
11555,687,22,2024-06-21,1,255.84,11,1,Email
11556,431,105,2024-08-07,4,861.08,49,0,Email
11557,413,353,2024-04-22,3,251.12,8,1,Direct
11558,394,282,2024-03-15,4,498.21,54,1,Ads
11559,575,168,2024-02-06,4,542.4,55,0,Email
11560,640,301,2024-11-23,4,272.57,17,0,Social
11561,687,276,2024-02-21,5,1047.17,39,0,Ads
11562,448,196,2024-05-20,1,813.51,18,1,Ads
11563,318,214,2024-09-22,5,581.71,36,1,Email
11564,395,330,2024-08-02,3,628.14,19,1,Ads
11565,333,87,2024-11-04,2,412.71,34,0,Ads
11566,289,145,2024-01-13,1,625.56,39,0,Email
11567,475,114,2024-02-06,5,273.69,33,0,Email
11568,406,115,2024-10-11,5,770.03,42,0,Email
11569,902,10,2024-03-14,5,397.16,10,0,Social
11570,933,125,2024-05-20,2,295.19,60,1,Direct
11571,434,15,2024-02-18,2,88.65,40,0,Email
11572,788,396,2024-02-14,1,1003.87,12,1,Ads
11573,989,230,2024-08-21,4,53.36,1,1,Email
11574,746,214,2024-06-19,2,1003.62,31,0,Direct
11575,840,83,2024-09-05,1,848.1,42,0,Email
11576,838,367,2024-09-04,4,316.68,5,1,Social
11577,681,60,2024-10-11,1,377.76,45,0,Direct
11578,414,273,2024-04-23,2,913.41,23,0,Ads
11579,660,26,2024-02-16,3,618.95,59,0,Direct
11580,596,203,2024-12-06,3,123.59,41,0,Social
11581,25,334,2024-07-11,4,490.66,25,0,Direct
11582,375,194,2024-08-14,2,417.52,1,0,Social
11583,646,319,2024-11-04,3,536.82,16,1,Social
11584,876,11,2024-06-13,5,1088.16,9,1,Direct
11585,974,27,2024-02-14,2,1151.17,26,0,Email
11586,724,178,2024-04-28,4,1050.55,33,0,Email
11587,394,349,2024-01-25,3,652.98,33,1,Email
11588,723,120,2024-12-19,3,795.68,18,0,Social
11589,258,357,2024-05-13,3,490.47,58,1,Ads
11590,621,191,2024-11-08,4,1032.18,48,0,Ads
11591,783,347,2024-03-18,2,594.84,17,1,Social
11592,108,183,2024-08-31,3,542.16,48,1,Direct
11593,381,162,2024-07-01,1,417.4,7,0,Email
11594,154,59,2024-07-24,4,435.19,54,1,Email
11595,196,185,2024-06-21,1,720.74,18,1,Social
11596,485,125,2024-11-15,4,262.53,40,0,Social
11597,591,136,2024-02-29,3,470.58,29,0,Ads
11598,245,331,2024-06-03,3,87.78,28,0,Social
11599,827,178,2024-04-19,4,685.18,14,0,Email
11600,455,294,2024-10-26,3,411.37,34,1,Direct
11601,324,14,2024-02-22,5,361.09,31,0,Ads
11602,830,286,2024-05-09,5,717.01,3,0,Ads
11603,130,157,2024-11-10,2,924.91,36,1,Ads
11604,161,130,2024-11-22,4,901.4,7,1,Social
11605,467,204,2024-12-05,5,170.63,9,0,Ads
